Code;Year;Renewables (% equivalent primary energy);Fossil fuels (% equivalent primary energy)
PAK;2011;11,411279;87,17931
PAK;2012;4,3177876;94,64358
PAK;2013;11,522516;86,99448
PAK;2014;11,496394;86,93901
PAK;2015;11,174579;87,46182
PAK;2016;11,086973;87,38558
PAK;2017;9,67495;88,12422
PAK;2018;9,416381;88,16682
PAK;2019;11,015738;86,62265
PAK;2020;12,021025;85,51429
PAK;2021;10,622897;85,66137
PER;1965;13,740327;86,259674
PER;1966;12,172948;87,82705
PER;1967;13,394147;86,60586
PER;1968;14,111241;85,88876
PER;1969;15,24189;84,75812
PER;1970;14,120807;85,87919
PER;1971;17,272398;82,7276
PER;1972;19,887009;80,11298
PER;1973;18,577597;81,42241
PER;1974;17,592985;82,40701
PER;1975;17,860975;82,13902
PER;1976;18,50168;81,49832
PER;1977;19,078714;80,92128
PER;1978;19,59224;80,40776
PER;1979;20,157331;79,84267
PER;1980;19,488487;80,51151
PER;1981;21,09335;78,90665
PER;1982;22,348915;77,65109
PER;1983;24,380442;75,619545
PER;1984;24,780766;75,21923
PER;1985;26,95251;73,04749
PER;1986;26,928583;73,07141
PER;1987;27,016397;72,983604
PER;1988;26,545847;73,454155
PER;1989;29,118135;70,881874
PER;1990;29,302029;70,69797
PER;1991;32,345062;67,65494
PER;1992;28,06741;71,93259
PER;1993;31,196318;68,80367
PER;1994;30,9784;69,02161
PER;1995;28,913647;71,08635
PER;1996;28,776926;71,223076
PER;1997;28,34366;71,656334
PER;1998;29,417265;70,58273
PER;1999;30,10594;69,89406
PER;2000;32,495964;67,504036
PER;2001;35,526463;64,47355
PER;2002;35,351955;64,5333
PER;2003;36,600243;63,28124
PER;2004;32,297504;67,62905
PER;2005;31,84631;68,10642
PER;2006;34,128056;65,326225
PER;2007;31,039616;68,44727
PER;2008;28,021553;71,42195
PER;2009;28,33369;70,74664
PER;2010;25,21364;73,798775
PER;2011;24,354307;74,68954
PER;2012;24,011053;74,53541
PER;2013;24,136717;74,33846
PER;2014;23,94071;74,6214
PER;2015;24,024496;74,50445
PER;2016;22,57668;75,94239
PER;2017;26,171818;72,25992
PER;2018;26,795403;71,77613
PER;2019;26,621336;72,05421
PER;2020;30,744228;67,825195
PER;2021;27,741009;70,92766
PHL;1965;8,365924;91,63407
PHL;1966;7,593555;92,40645
PHL;1967;7,472384;92,52762
PHL;1968;6,7745633;93,22543
PHL;1969;6,673862;93,326126
PHL;1970;6,776431;93,223564
PHL;1971;5,460589;94,53941
PHL;1972;6,2965407;93,70345
PHL;1973;5,8037663;94,196236
PHL;1974;5,3819346;94,618065
PHL;1975;5,5076227;94,49238
PHL;1976;6,518622;93,48138
PHL;1977;4,5764337;95,42356
PHL;1978;5,834701;94,16529
PHL;1979;6,946879;93,05312
PHL;1980;11,08545;88,91455
PHL;1981;15,252098;84,7479
PHL;1982;15,784579;84,21542
PHL;1983;16,98629;83,01371
PHL;1984;22,255999;77,744
PHL;1985;24,90198;75,09802
PHL;1986;24,756966;75,243034
PHL;1987;19,908722;80,09127
PHL;1988;20,45768;79,54231
PHL;1989;20,052565;79,94744
PHL;1990;18,938623;81,06138
PHL;1991;17,744583;82,25542
PHL;1992;14,223133;85,77688
PHL;1993;14,523899;85,4761
PHL;1994;15,574135;84,42586
PHL;1995;14,212176;85,78782
PHL;1996;14,502602;85,497406
PHL;1997;13,195356;86,80464
PHL;1998;13,60515;86,39485
PHL;1999;17,62454;82,37546
PHL;2000;18,595215;81,404785
PHL;2001;16,949202;83,0508
PHL;2002;16,691975;83,30803
PHL;2003;16,424408;83,57559
PHL;2004;16,852709;83,14729
PHL;2005;16,317411;83,67743
PHL;2006;18,684961;81,30625
PHL;2007;16,430105;83,45465
PHL;2008;17,313362;82,48532
PHL;2009;16,679699;82,61285
PHL;2010;14,187132;85,09655
PHL;2011;15,432299;83,84019
PHL;2012;15,557659;83,51859
PHL;2013;13,8471365;85,124275
PHL;2014;13,009114;85,92503
PHL;2015;12,500741;86,40043
PHL;2016;11,97579;86,91024
PHL;2017;11,504091;87,44755
PHL;2018;11,201896;87,74842
PHL;2019;10,227248;88,6872
PHL;2020;11,04473;87,94053
PHL;2021;10,90163;88,03259
POL;1965;0,35209692;99,6479
POL;1966;0,35020763;99,649796
POL;1967;0,36476678;99,63522
POL;1968;0,35622162;99,643776
POL;1969;0,28452122;99,71548
POL;1970;0,5491499;99,45085
POL;1971;0,4868724;99,51313
POL;1972;0,46839932;99,53159
POL;1973;0,4581685;99,54183
POL;1974;0,6209821;99,37902
POL;1975;0,5374194;99,46259
POL;1976;0,4238295;99,57617
POL;1977;0,49482888;99,505165
POL;1978;0,46934918;99,530655
POL;1979;0,42775407;99,57224
POL;1980;0,5173495;99,48265
POL;1981;0,53229034;99,467705
POL;1982;0,39483666;99,60517
POL;1983;0,44284835;99,55715
POL;1984;0,36715877;99,632835
POL;1985;0,4598646;99,54013
POL;1986;0,38169914;99,6183
POL;1987;0,35510296;99,6449
POL;1988;0,36688253;99,63312
POL;1989;0,34613892;99,653854
POL;1990;0,36069712;99,6393
POL;1991;0,37821305;99,62179
POL;1992;0,42480853;99,575195
POL;1993;0,40594903;99,59405
POL;1994;0,4881243;99,51188
POL;1995;0,5228234;99,47717
POL;1996;0,5270424;99,47297
POL;1997;0,5504409;99,449554
POL;1998;0,6830113;99,31699
POL;1999;0,64654106;99,35345
POL;2000;0,6828017;99,31719
POL;2001;0,820305;99,179695
POL;2002;0,81965923;99,18034
POL;2003;0,6754677;99,32453
POL;2004;0,89124244;99,10875
POL;2005;1,135477;98,864525
POL;2006;1,2485813;98,75142
POL;2007;1,5623447;98,43765
POL;2008;2,2076113;97,79237
POL;2009;3,0658216;96,934166
POL;2010;3,45368;96,54631
POL;2011;4,0425887;95,957405
POL;2012;5,2285094;94,77149
POL;2013;5,1705627;94,82944
POL;2014;6,055967;93,94403
POL;2015;6,561511;93,43849
POL;2016;6,0504947;93,94952
POL;2017;6,1909957;93,809
POL;2018;5,8507967;94,14919
POL;2019;6,989287;93,01071
POL;2020;7,769742;92,23026
POL;2021;7,7616863;92,23831
PRT;1965;24,9147;75,0853
PRT;1966;29,76638;70,23362
PRT;1967;28,834286;71,16572
PRT;1968;27,052864;72,947136
PRT;1969;30,386581;69,61342
PRT;1970;23,095156;76,90485
PRT;1971;22,091991;77,908005
PRT;1972;23,160507;76,839485
PRT;1973;21,920576;78,07943
PRT;1974;22,277813;77,72218
PRT;1975;18,622507;81,377495
PRT;1976;14,216823;85,78318
PRT;1977;25,451162;74,548836
PRT;1978;26,158958;73,84105
PRT;1979;25,624544;74,37546
PRT;1980;19,192945;80,807045
PRT;1981;12,520673;87,479324
PRT;1982;15,776886;84,22312
PRT;1983;17,658932;82,34107
PRT;1984;20,36533;79,63467
PRT;1985;22,15105;77,84895
PRT;1986;17,003498;82,996506
PRT;1987;17,789042;82,21096
PRT;1988;21,131493;78,86851
PRT;1989;9,8851595;90,11484
PRT;1990;14,758712;85,24129
PRT;1991;14,24423;85,75577
PRT;1992;7,9661174;92,0339
PRT;1993;13,151094;86,84891
PRT;1994;15,609879;84,39013
PRT;1995;11,50894;88,491066
PRT;1996;18,706306;81,29369
PRT;1997;16,634518;83,36547
PRT;1998;15,164004;84,83599
PRT;1999;9,102554;90,89744
PRT;2000;13,07334;86,92667
PRT;2001;15,646869;84,35313
PRT;2002;9,748956;90,251045
PRT;2003;17,057003;82,94299
PRT;2004;12,089573;87,91042
PRT;2005;8,115614;91,884384
PRT;2006;15,572563;84,42744
PRT;2007;16,143671;83,85632
PRT;2008;15,146783;84,85321
PRT;2009;18,849367;81,15064
PRT;2010;27,393208;72,60679
PRT;2011;24,511286;75,4887
PRT;2012;21,701544;78,298454
PRT;2013;29,105732;70,894264
PRT;2014;30,292532;69,707466
PRT;2015;24,459373;75,54063
PRT;2016;29,276423;70,72357
PRT;2017;21,441805;78,5582
PRT;2018;26,900106;73,09989
PRT;2019;26,401812;73,59818
PRT;2020;31,723911;68,27609
PRT;2021;32,703953;67,29604
QAT;1965;0;100
QAT;1966;0;99,999985
QAT;1967;0;100,000015
QAT;1968;0;99,99999
QAT;1969;0;100
QAT;1970;0;100,000015
QAT;1971;0;100
QAT;1972;0;100
QAT;1973;0;100
QAT;1974;0;100
QAT;1975;0;100
QAT;1976;0;100
QAT;1977;0;100
QAT;1978;0;100,000015
QAT;1979;0;100,000015
QAT;1980;0;100
QAT;1981;0;100
QAT;1982;0;100,000015
QAT;1983;0;99,99999
QAT;1984;0;100
QAT;1985;0;99,99999
QAT;1986;0;100
QAT;1987;0;100
QAT;1988;0;100
QAT;1989;0;100
QAT;1990;0;100
QAT;1991;0;100
QAT;1992;0;100
QAT;1993;0;100
QAT;1994;0;100
QAT;1995;0;100
QAT;1996;0;100
QAT;1997;0;100
QAT;1998;0;100
QAT;1999;0;100
QAT;2000;0;100
QAT;2001;0;100
QAT;2002;0;100
QAT;2003;0;100
QAT;2004;0;100
QAT;2005;0;100
QAT;2006;0;100,000015
QAT;2007;0;99,99999
QAT;2008;0;100
QAT;2009;0;100,000015
QAT;2010;0;100
QAT;2011;0,09460041;99,9054
QAT;2012;0,08342207;99,91658
QAT;2013;0,07836199;99,92164
QAT;2014;0,07397567;99,926025
QAT;2015;0,06486393;99,935135
QAT;2016;0,06714397;99,932846
QAT;2017;0,06931601;99,930695
QAT;2018;0,06936814;99,93063
QAT;2019;0,06641917;99,93358
QAT;2020;0,07569663;99,9243
ROU;1965;1,0662186;98,93378
ROU;1966;1,0295304;98,97047
ROU;1967;1,3156693;98,684326
ROU;1968;1,3085219;98,691475
ROU;1969;1,6154395;98,38456
ROU;1970;1,8980384;98,10196
ROU;1971;2,898532;97,10147
ROU;1972;4,4929147;95,50709
ROU;1973;4,2440834;95,75592
ROU;1974;4,733459;95,26655
ROU;1975;4,793049;95,20695
ROU;1976;3,851948;96,14805
ROU;1977;4,1872053;95,81278
ROU;1978;4,4158015;95,5842
ROU;1979;4,6259027;95,37409
ROU;1980;5,1059165;94,89408
ROU;1981;5,13411;94,86589
ROU;1982;4,8196645;95,18034
ROU;1983;4,1099563;95,890045
ROU;1984;4,6709805;95,329025
ROU;1985;5,2583566;94,741646
ROU;1986;4,3782773;95,62172
ROU;1987;4,3777766;95,622215
ROU;1988;5,6659927;94,334015
ROU;1989;5,235843;94,76415
ROU;1990;4,590248;95,40975
ROU;1991;6,907993;93,09201
ROU;1992;6,2837853;93,71622
ROU;1993;7,0546517;92,94534
ROU;1994;7,641244;92,35876
ROU;1995;8,89704;91,10296
ROU;1996;8,448899;90,83786
ROU;1997;9,899968;87,172104
ROU;1998;11,665589;85,18961
ROU;1999;12,841183;83,656815
ROU;2000;10,396162;85,92068
ROU;2001;10,312889;86,07559
ROU;2002;10,615109;85,88588
ROU;2003;8,716783;88,18899
ROU;2004;10,407817;86,23758
ROU;2005;12,629432;84,04006
ROU;2006;11,172654;85,53883
ROU;2007;10,032531;85,22532
ROU;2008;10,699506;82,33603
ROU;2009;10,989452;80,57945
ROU;2010;14,136739;77,77127
ROU;2011;11,0333395;80,827774
ROU;2012;10,439118;81,36914
ROU;2013;14,889094;76,33785
ROU;2014;17,897146;73,72065
ROU;2015;18,517511;73,138016
ROU;2016;18,943087;72,7291
ROU;2017;16,684114;74,94157
ROU;2018;17,542227;74,31303
ROU;2019;16,837948;74,68454
ROU;2020;17,57964;73,23442
ROU;2021;17,481031;74,13915
RUS;1985;4,942973;92,10769
RUS;1986;4,996937;91,932785
RUS;1987;4,785533;91,69104
RUS;1988;4,6569443;91,599335
RUS;1989;4,605263;91,62261
RUS;1990;4,8983045;91,76956
RUS;1991;5,0031915;91,57124
RUS;1992;5,33678;91,11504
RUS;1993;5,7802973;90,42793
RUS;1994;6,3942966;90,19515
RUS;1995;6,7691536;89,56398
RUS;1996;6,157421;89,66944
RUS;1997;6,6424465;88,966385
RUS;1998;6,6998005;89,09462
RUS;1999;6,6992984;88,420746
RUS;2000;6,7286215;88,12997
RUS;2001;6,9759703;87,75632
RUS;2002;6,492728;88,07203
RUS;2003;6,075377;88,30745
RUS;2004;6,754271;87,92044
RUS;2005;6,60369;87,92401
RUS;2006;6,309633;88,240036
RUS;2007;6,371351;88,11612
RUS;2008;5,8674455;88,57628
RUS;2009;6,4854555;87,686714
RUS;2010;5,931856;88,259926
RUS;2011;5,5852757;88,749214
RUS;2012;5,550893;88,68136
RUS;2013;6,1906686;88,167336
RUS;2014;5,887215;88,250435
RUS;2015;5,7736044;87,81622
RUS;2016;6,171405;87,55235
RUS;2017;6,1212683;87,46628
RUS;2018;6,0467625;87,75661
RUS;2019;6,201229;87,44045
RUS;2020;7,0697813;86,12488
RUS;2021;6,6202893;86,92462
SAU;1965;0;100
SAU;1966;0;100
SAU;1967;0;100
SAU;1968;0;100
SAU;1969;0;100
SAU;1970;0;100
SAU;1971;0;100
SAU;1972;0;99,999985
SAU;1973;0;100,000015
SAU;1974;0;100
SAU;1975;0;100
SAU;1976;0;100
SAU;1977;0;100
SAU;1978;0;100,000015
SAU;1979;0;100
SAU;1980;0;100
SAU;1981;0;99,99999
SAU;1982;0;100
SAU;1983;0;100
SAU;1984;0;99,999985
SAU;1985;0;100
SAU;1986;0;100
SAU;1987;0;100
SAU;1988;0;100
SAU;1989;0;100,000015
SAU;1990;0;100
SAU;1991;0;100,000015
SAU;1992;0;100
SAU;1993;0;99,99999
SAU;1994;0;100
SAU;1995;0;100
SAU;1996;0;99,999985
SAU;1997;0;100
SAU;1998;0;100
SAU;1999;0;99,999985
SAU;2000;0;100
SAU;2001;0;100
SAU;2002;0;100
SAU;2003;0;100,000015
SAU;2004;0;100,000015
SAU;2005;0;100
SAU;2006;0;100
SAU;2007;0;100,000015
SAU;2008;8,1656E-05;99,999916
SAU;2009;7,74425E-05;99,99992
SAU;2010;0,000468167;99,99953
SAU;2011;0,000582545;99,99943
SAU;2012;0,002598472;99,997406
SAU;2013;0,004260368;99,995735
SAU;2014;0,004248494;99,99576
SAU;2015;0,004093797;99,995895
SAU;2016;0,003963404;99,99603
SAU;2017;0,005624967;99,99438
SAU;2018;0,013882196;99,98612
SAU;2019;0,018180711;99,98182
SAU;2020;0,018463893;99,98154
SGP;1965;0;100
SGP;1966;0;100
SGP;1967;0;100
SGP;1968;0;99,999985
SGP;1969;0;100
SGP;1970;0;100,000015
SGP;1971;0;100
SGP;1972;0;100
SGP;1973;0;100
SGP;1974;0;100
SGP;1975;0;99,999985
SGP;1976;0;100,000015
SGP;1977;0;100,000015
SGP;1978;0;100
SGP;1979;0;99,99999
SGP;1980;0;100,000015
SGP;1981;0;100
SGP;1982;0;100
SGP;1983;0;100
SGP;1984;0;99,999985
SGP;1985;0;100
SGP;1986;0,16469046;99,83531
SGP;1987;0,15662819;99,843376
SGP;1988;0,13537796;99,864624
SGP;1989;0,11872775;99,88127
SGP;1990;0,09935333;99,90065
SGP;1991;0,281009;99,71899
SGP;1992;0,26192996;99,73806
SGP;1993;0,23974904;99,76025
SGP;1994;0,20962867;99,790375
SGP;1995;0,20108199;99,79893
SGP;1996;0,1992702;99,80073
SGP;1997;0,1894595;99,81054
SGP;1998;0,1868752;99,813126
SGP;1999;0,18876192;99,81124
SGP;2000;0,17653827;99,82346
SGP;2001;0,30012923;99,69987
SGP;2002;0,30550742;99,69449
SGP;2003;0,3383669;99,66163
SGP;2004;0,2925276;99,70747
SGP;2005;0,27761883;99,72238
SGP;2006;0,25025177;99,74974
SGP;2007;0,2428374;99,75715
SGP;2008;0,24099082;99,759
SGP;2009;0,22723757;99,77275
SGP;2010;0,23598696;99,76402
SGP;2011;0,23450488;99,765495
SGP;2012;0,24628179;99,75372
SGP;2013;0,26858902;99,73141
SGP;2014;0,2785132;99,72148
SGP;2015;0,29237184;99,70764
SGP;2016;0,289138;99,71086
SGP;2017;0,28081223;99,719185
SGP;2018;0,2784224;99,72158
SGP;2019;0,2995429;99,70046
SGP;2020;0,30993885;99,69006
SVK;1965;6,1526546;93,84734
SVK;1966;5,6959925;94,30401
SVK;1967;4,855119;95,14488
SVK;1968;4,037017;95,962975
SVK;1969;3,0090578;96,99095
SVK;1970;4,1029906;95,89701
SVK;1971;2,8729022;97,1271
SVK;1972;2,8613746;97,13329
SVK;1973;2,351841;97,25211
SVK;1974;3,7575521;95,45416
SVK;1975;3,2334025;96,476776
SVK;1976;3,1432197;96,196465
SVK;1977;3,5666406;96,27133
SVK;1978;3,189221;96,78504
SVK;1979;2,585242;94,58767
SVK;1980;3,0467432;91,094315
SVK;1981;2,6747825;90,62383
SVK;1982;2,3736455;89,91951
SVK;1983;2,5121586;89,395294
SVK;1984;1,9794106;89,17815
SVK;1985;2,611933;86,28035
SVK;1986;2,0846353;83,92326
SVK;1987;2,351403;84,202484
SVK;1988;2,125359;84,540695
SVK;1989;2,3424203;83,72984
SVK;1990;2,2383957;84,010124
SVK;1991;1,8738333;83,198425
SVK;1992;2,6797173;82,65096
SVK;1993;4,882404;79,59597
SVK;1994;6,225819;76,49612
SVK;1995;6,879693;77,64818
SVK;1996;5,918111;78,9688
SVK;1997;5,796413;79,04847
SVK;1998;6,022059;78,547195
SVK;1999;6,2612333;76,1236
SVK;2000;6,252774;72,30275
SVK;2001;6,664679;71,71329
SVK;2002;7,005193;70,773315
SVK;2003;4,4944215;72,829254
SVK;2004;5,424992;72,52825
SVK;2005;5,801839;72,51732
SVK;2006;6,194248;70,96804
SVK;2007;6,746676;72,50989
SVK;2008;6,2277403;72,02752
SVK;2009;7,332043;72,52392
SVK;2010;7,9761634;72,51659
SVK;2011;6,98435;71,62968
SVK;2012;8,014707;69,871864
SVK;2013;8,994414;69,21149
SVK;2014;9,855442;67,03559
SVK;2015;9,638893;68,02212
SVK;2016;9,996943;68,463936
SVK;2017;9,412673;69,88618
SVK;2018;8,504163;70,8895
SVK;2019;9,983878;68,14655
SVK;2020;10,48076;67,015854
SVK;2021;9,82116;69,133026
SVN;1990;12,690258;68,384224
SVN;1991;15,370843;64,38498
SVN;1992;15,600479;67,032745
SVN;1993;13,463439;69,69656
SVN;1994;14,166087;67,401
SVN;1995;12,90796;68,88948
SVN;1996;13,877273;69,5605
SVN;1997;11,434757;70,74829
SVN;1998;12,727215;69,505554
SVN;1999;14,062134;69,14045
SVN;2000;14,703167;68,11503
SVN;2001;13,847439;68,12198
SVN;2002;12,223348;68,84264
SVN;2003;11,176646;70,757935
SVN;2004;14,306864;67,97149
SVN;2005;12,045763;68,97529
SVN;2006;12,255213;70,06113
SVN;2007;11,193771;70,5369
SVN;2008;13,052405;68,57765
SVN;2009;15,9465475;65,86879
SVN;2010;15,326107;66,68716
SVN;2011;12,851766;67,10073
SVN;2012;14,665227;66,81803
SVN;2013;17,365847;64,648346
SVN;2014;21,739605;57,701427
SVN;2015;15,851431;64,182465
SVN;2016;17,115887;64,25656
SVN;2017;14,848828;64,946976
SVN;2018;16,982708;64,216576
SVN;2019;16,78137;63,46175
SVN;2020;19,160215;58,75433
SVN;2021;18,768454;60,516148
ZAF;1965;0,030886453;99,96912
ZAF;1966;0,029866168;99,97013
ZAF;1967;0,020714175;99,97928
ZAF;1968;0,018117521;99,98187
ZAF;1969;0,015396576;99,9846
ZAF;1970;0,017539408;99,98247
ZAF;1971;0,0729435;99,92705
ZAF;1972;0,52579427;99,474205
ZAF;1973;0,577211;99,4228
ZAF;1974;0,6448366;99,35516
ZAF;1975;0,59844273;99,40155
ZAF;1976;0,96040416;99,039604
ZAF;1977;0,971405;99,0286
ZAF;1978;0,96227145;99,037735
ZAF;1979;0,55904925;99,44094
ZAF;1980;0,45417184;99,54584
ZAF;1981;0,65005094;99,349945
ZAF;1982;0,3714905;99,6285
ZAF;1983;0,2147052;99,7853
ZAF;1984;0,18491055;98,57143
ZAF;1985;0,20175485;98,14921
ZAF;1986;0,5151001;96,803925
ZAF;1987;0,505198;97,6459
ZAF;1988;0,89705485;96,24637
ZAF;1989;0,81933874;96,01777
ZAF;1990;0,29005045;97,381615
ZAF;1991;0,5727414;96,8891
ZAF;1992;0,2165115;97,217384
ZAF;1993;0,04210848;97,95
ZAF;1994;0,29699612;97,129814
ZAF;1995;0,13997532;96,99056
ZAF;1996;0,3590046;96,709526
ZAF;1997;0,5707284;96,35036
ZAF;1998;0,4763036;96,15321
ZAF;1999;0,23447949;96,68841
ZAF;2000;0,40555847;96,48016
ZAF;2001;0,5403345;96,92363
ZAF;2002;0,65354025;96,41168
ZAF;2003;0,2989763;96,8566
ZAF;2004;0,29398483;96,967445
ZAF;2005;0,40433392;97,18932
ZAF;2006;0,72594017;97,204185
ZAF;2007;0,7023894;96,98582
ZAF;2008;0,35045084;97,20756
ZAF;2009;0,38785627;97,22975
ZAF;2010;0,31502998;97,21115
ZAF;2011;0,6983461;96,90563
ZAF;2012;0,3148212;97,248
ZAF;2013;0,370654;97,009674
ZAF;2014;0,81809825;96,67024
ZAF;2015;1,2246652;96,50123
ZAF;2016;1,6210166;95,73987
ZAF;2017;2,406186;95,10483
ZAF;2018;2,6591578;95,21868
ZAF;2019;2,6449363;95,00005
ZAF;2020;3,150246;94,22805
ZAF;2021;3,408608;94,631485
KOR;1965;2,807815;97,192184
KOR;1966;3,2099154;96,790085
KOR;1967;2,7027178;97,29729
KOR;1968;2,2995977;97,70041
KOR;1969;2,9266608;97,07333
KOR;1970;2,155395;97,84461
KOR;1971;2,1541755;97,845825
KOR;1972;2,1534865;97,84651
KOR;1973;1,6347564;98,36525
KOR;1974;2,332909;97,66709
KOR;1975;1,8735325;98,12647
KOR;1976;1,7800428;98,219955
KOR;1977;1,2054132;98,73523
KOR;1978;1,3965911;96,880035
KOR;1979;1,5390952;96,43357
KOR;1980;1,2506891;96,57623
KOR;1981;1,6159816;96,65454
KOR;1982;1,0666206;96,679535
KOR;1983;1,3120518;93,76797
KOR;1984;1,046283;93,02855
KOR;1985;1,5088706;90,87859
KOR;1986;1,3128159;87,218666
KOR;1987;1,5100772;84,12336
KOR;1988;0,67799705;86,193375
KOR;1989;0,930187;84,80572
KOR;1990;1,2995164;84,623436
KOR;1991;0,85526013;85,89153
KOR;1992;0,6740405;87,52899
KOR;1993;0,83896744;88,09738
KOR;1994;0,4319862;89,21817
KOR;1995;0,51026404;88,66439
KOR;1996;0,43619704;88,75377
KOR;1997;0,40268636;89,333626
KOR;1998;0,65976983;86,280716
KOR;1999;0,5936903;85,6349
KOR;2000;0,5420218;85,69136
KOR;2001;0,31219828;85,94446
KOR;2002;0,41857693;85,7168
KOR;2003;0,5985387;84,86959
KOR;2004;0,53463805;85,242424
KOR;2005;0,45353886;84,19673
KOR;2006;0,4502669;84,34143
KOR;2007;0,5043082;85,395065
KOR;2008;0,5293463;84,91307
KOR;2009;0,57009465;85,345085
KOR;2010;0,91955906;86,08333
KOR;2011;1,2539451;85,9237
KOR;2012;1,2884827;86,47827
KOR;2013;1,5155629;87,30013
KOR;2014;1,764075;85,823586
KOR;2015;1,904119;85,32033
KOR;2016;2,026812;85,8387
KOR;2017;2,4301844;86,638985
KOR;2018;2,7460184;87,627884
KOR;2019;2,9800334;86,40017
KOR;2020;3,1428554;84,73261
KOR;2021;3,7249858;84,9167
ESP;1965;17,253439;82,74655
ESP;1966;21,110806;78,8892
ESP;1967;16,279375;83,72063
ESP;1968;16,654005;83,29161
ESP;1969;18,46006;81,06008
ESP;1970;15,559319;83,94537
ESP;1971;16,187815;82,582535
ESP;1972;16,69035;81,16832
ESP;1973;12,4298525;84,87564
ESP;1974;12,622826;84,52015
ESP;1975;10,509173;86,58565
ESP;1976;7,937401;89,33976
ESP;1977;14,476511;83,25559
ESP;1978;14,644488;82,707466
ESP;1979;15,632556;82,2138
ESP;1980;9,981172;88,359856
ESP;1981;7,4071198;89,55678
ESP;1982;8,885109;88,3304
ESP;1983;8,936359;87,757454
ESP;1984;10,203864;82,749245
ESP;1985;10,242602;81,129326
ESP;1986;8,501705;80,21142
ESP;1987;8,477233;79,52854
ESP;1988;10,430665;75,52735
ESP;1989;5,5330205;79,56056
ESP;1990;7,19887;78,39312
ESP;1991;7,4529076;78,294876
ESP;1992;5,0132504;81,331474
ESP;1993;6,6250877;79,191154
ESP;1994;7,3138194;79,3251
ESP;1995;5,9382825;81,15758
ESP;1996;9,653098;77,727196
ESP;1997;8,211403;80,04784
ESP;1998;7,8152103;80,235634
ESP;1999;5,6294966;82,80349
ESP;2000;7,0082307;81,43729
ESP;2001;9,167547;79,59247
ESP;2002;6,4462705;82,62534
ESP;2003;9,7589035;80,15275
ESP;2004;8,440905;81,61835
ESP;2005;6,9234943;84,20164
ESP;2006;8,360923;82,55483
ESP;2007;9,064817;82,8394
ESP;2008;9,948371;81,1965
ESP;2009;12,662101;78,844795
ESP;2010;16,742804;73,65986
ESP;2011;15,473434;75,41698
ESP;2012;15,889772;74,41567
ESP;2013;19,901302;70,7372
ESP;2014;20,088554;70,33463
ESP;2015;17,507902;73,089615
ESP;2016;18,609848;71,919266
ESP;2017;15,68235;75,08916
ESP;2018;18,230534;73,121124
ESP;2019;17,37585;73,36112
ESP;2020;22,102654;67,690315
ESP;2021;22,341663;68,52384
LKA;1965;10,32447;89,67553
LKA;1966;10,94352;89,05648
LKA;1967;10,974932;89,02507
LKA;1968;12,205965;87,79404
LKA;1969;13,611147;86,38886
LKA;1970;11,076228;88,92377
LKA;1971;12,125497;87,874504
LKA;1972;11,86213;88,13786
LKA;1973;9,413183;90,586815
LKA;1974;15,722433;84,27757
LKA;1975;16,26267;83,737335
LKA;1976;17,044489;82,95557
LKA;1977;17,357145;82,64285
LKA;1978;18,628532;81,37146
LKA;1979;18,950075;81,049904
LKA;1980;19,017767;80,98222
LKA;1981;19,232897;80,76713
LKA;1982;18,261444;81,73855
LKA;1983;14,019515;85,980484
LKA;1984;22,732344;77,26766
LKA;1985;27,567667;72,432335
LKA;1986;28,917849;71,08215
LKA;1987;23,145031;76,854965
LKA;1988;27,9051;72,094894
LKA;1989;30,912357;69,08768
LKA;1990;31,11434;68,88566
LKA;1991;30,897804;69,10216
LKA;1992;26,798069;73,201904
LKA;1993;32,161766;67,83824
LKA;1994;31,979883;68,0201
LKA;1995;32,76565;67,23433
LKA;1996;22,438143;77,56186
LKA;1997;23,044756;76,95524
LKA;1998;24,549494;75,45051
LKA;1999;24,375671;75,62435
LKA;2000;17,715664;82,28431
LKA;2001;17,628239;82,37176
LKA;2002;14,758176;85,24185
LKA;2003;17,510588;82,48943
LKA;2004;16,025322;83,974686
LKA;2005;16,077099;83,92291
LKA;2006;19,959389;80,040634
LKA;2007;16,628553;83,37142
LKA;2008;18,3665;81,63349
LKA;2009;17,016684;82,9833
LKA;2010;22,894518;77,105484
LKA;2011;17,231127;82,76886
LKA;2012;12,257574;87,742424
LKA;2013;24,80347;75,19653
LKA;2014;15,6329;84,367096
LKA;2015;18,154892;81,84511
LKA;2016;12,23384;87,76616
LKA;2017;12,293098;87,7069
LKA;2018;18,060566;81,93944
LKA;2019;14,141156;85,85884
LKA;2020;15,967422;84,032585
LKA;2021;21,404533;
SWE;1965;34,933456;65,05354
SWE;1966;32,10004;67,8695
SWE;1967;33,95441;66,012535
SWE;1968;31,443342;68,54242
SWE;1969;26,987406;72,97484
SWE;1970;25,301186;74,66615
SWE;1971;31,153437;68,795006
SWE;1972;31,288212;67,89705
SWE;1973;33,030903;65,85951
SWE;1974;34,125145;64,70815
SWE;1975;32,381832;61,20387
SWE;1976;29,012697;62,923206
SWE;1977;28,689623;61,13635
SWE;1978;26,57862;62,973183
SWE;1979;26,679983;64,55516
SWE;1980;27,514145;60,76094
SWE;1981;28,2397;54,952103
SWE;1982;27,447363;54,236977
SWE;1983;32,015358;48,63685
SWE;1984;32,467693;44,83549
SWE;1985;31,184616;44,789715
SWE;1986;26,016823;46,29661
