;Code;Year;Renewables (% electricity);Fossil fuels (% electricity)
754;BIH;2017;24,450193;75,549805
755;BIH;2018;35,526318;64,47369
756;BIH;2019;37,889687;62,11031
757;BIH;2020;31,214241;68,78576
758;BIH;2021;41,369392;58,630608
759;BWA;2000;0,0;100,0
760;BWA;2001;0,0;100,0
761;BWA;2002;0,0;100,0
762;BWA;2003;0,0;100,0
763;BWA;2004;0,0;100,0
764;BWA;2005;0,0;100,0
765;BWA;2006;0,0;100,0
766;BWA;2007;0,0;100,0
767;BWA;2008;0,0;100,0
768;BWA;2009;0,0;100,0
769;BWA;2010;0,0;100,0
770;BWA;2011;0,0;100,0
771;BWA;2012;0,0;99,99999
772;BWA;2013;0,0;100,0
773;BWA;2014;0,0;100,0
774;BWA;2015;0,0;100,0
775;BWA;2016;0,0;100,0
776;BWA;2017;0,0;100,0
777;BWA;2018;0,33670032;99,6633
778;BWA;2019;0,3267974;99,6732
779;BWA;2020;0,48543692;99,514565
780;BWA;2021;0,456621;99,54337
781;BRA;1985;93,68031;4,5740423
782;BRA;1986;91,828995;8,099766
783;BRA;1987;93,033165;6,4883094
784;BRA;1988;94,17544;5,5417104
785;BRA;1989;93,845985;5,328723
786;BRA;1990;94,50092;4,49513
787;BRA;1991;94,6263;4,758452
788;BRA;1992;94,4203;4,852125
789;BRA;1993;95,256325;4,56827
790;BRA;1994;95,40556;4,5732417
791;BRA;1995;94,15726;4,9287124
792;BRA;1996;93,56115;5,605637
793;BRA;1997;92,97818;5,9926877
794;BRA;1998;92,92323;6,0619445
795;BRA;1999;90,03717;8,7746935
796;BRA;2000;90,13077;8,427229
797;BRA;2001;84,69536;10,889005
798;BRA;2002;86,08834;9,844544
799;BRA;2003;87,456116;8,810254
800;BRA;2004;86,426;10,530734
801;BRA;2005;87,678154;9,996968
802;BRA;2006;87,28425;9,564733
803;BRA;2007;88,725204;8,609922
804;BRA;2008;84,80723;12,287493
805;BRA;2009;89,41723;7,9185467
806;BRA;2010;85,35769;11,946435
807;BRA;2011;87,66188;9,531845
808;BRA;2012;83,11646;14,111047
809;BRA;2013;77,524;19,87613
810;BRA;2014;74,04187;23,473001
811;BRA;2015;75,02318;22,543173
812;BRA;2016;81,0938;16,286314
813;BRA;2017;79,90915;17,5339
814;BRA;2018;82,919846;14,590837
815;BRA;2019;82,85489;14,694663
816;BRA;2020;84,641174;13,2086525
817;BRA;2021;76,7711;21,010294
818;VGB;2000;0,0;100,0
819;VGB;2001;0,0;100,0
820;VGB;2002;0,0;100,0
821;VGB;2003;0,0;100,0
822;VGB;2004;0,0;100,0
823;VGB;2005;0,0;99,99999
824;VGB;2006;0,0;100,0
825;VGB;2007;0,0;100,0
826;VGB;2008;0,0;100,0
827;VGB;2009;0,0;100,0
828;VGB;2010;0,0;99,99999
829;VGB;2011;0,0;99,99999
830;VGB;2012;0,0;100,0
831;VGB;2013;0,0;100,0
832;VGB;2014;0,0;100,0
833;VGB;2015;0,0;100,0
834;VGB;2016;0,0;100,0
835;VGB;2017;0,0;100,0
836;VGB;2018;0,0;100,0
837;VGB;2019;0,0;100,0
838;VGB;2020;0,0;100,0
839;VGB;2021;0,0;100,0
840;BRN;2000;0,0;100,0
841;BRN;2001;0,0;100,0
842;BRN;2002;0,0;100,0
843;BRN;2003;0,0;100,0
844;BRN;2004;0,0;100,0
845;BRN;2005;0,0;100,0
846;BRN;2006;0,0;100,0
847;BRN;2007;0,0;100,0
848;BRN;2008;0,0;100,0
849;BRN;2009;0,0;100,0
850;BRN;2010;0,0;100,0
851;BRN;2011;0,0;100,0
852;BRN;2012;0,0;100,0
853;BRN;2013;0,0;100,0
854;BRN;2014;0,0;100,0
855;BRN;2015;0,0;100,0
856;BRN;2016;0,0;100,0
857;BRN;2017;0,0;100,0
858;BRN;2018;0,0;100,0
859;BRN;2019;0,0;100,0
860;BRN;2020;0,0;100,0
861;BRN;2021;0,0;100,0
862;BGR;1990;3,8902147;61,121716
863;BGR;1991;5,5787663;62,02998
864;BGR;1992;5,361174;62,048534
865;BGR;1993;4,730444;58,350952
866;BGR;1994;3,4228542;56,18747
867;BGR;1995;5,210084;53,34934
868;BGR;1996;6,7713213;50,866917
869;BGR;1997;6,3864756;51,937073
870;BGR;1998;7,4065137;51,821476
871;BGR;1999;7,187994;51,184834
872;BGR;2000;6,477833;48,743847
873;BGR;2001;3,7974682;51,208286
874;BGR;2002;5,0368257;46,92326
875;BGR;2003;7,070229;52,069046
876;BGR;2004;7,584541;51,787437
877;BGR;2005;9,7883005;47,757797
878;BGR;2006;9,300792;47,845207
879;BGR;2007;6,7132864;59,160835
880;BGR;2008;6,5754037;58,03411
881;BGR;2009;8,693598;55,256317
882;BGR;2010;12,527185;54,30622
883;BGR;2011;7,7877874;59,55956
884;BGR;2012;11,295181;54,754734
885;BGR;2013;16,054832;51,022305
886;BGR;2014;15,750214;50,426258
887;BGR;2015;17,967146;50,451744
888;BGR;2016;15,798923;48,78815
889;BGR;2017;13,643445;51,74716
890;BGR;2018;20,154705;45,186935
891;BGR;2019;17,100456;45,091324
892;BGR;2020;18,57285;40,079563
893;BGR;2021;21,79704;43,34038
894;BGR;2022;18,703045;48,754448
895;BFA;2000;31,25;68,75
896;BFA;2001;15,625;84,37501
897;BFA;2002;16,666666;83,333336
898;BFA;2003;22,222223;77,77778
899;BFA;2004;21,276596;78,723404
900;BFA;2005;20,408163;79,591835
901;BFA;2006;15,384616;84,61539
902;BFA;2007;18,965517;81,034485
903;BFA;2008;22,413794;77,58621
904;BFA;2009;19,696968;80,303024
905;BFA;2010;20,3125;79,6875
906;BFA;2011;13,043478;86,95653
907;BFA;2012;12,643678;87,35632
908;BFA;2013;12,121212;87,878784
909;BFA;2014;8,928572;91,07143
910;BFA;2015;6,993007;93,006996
911;BFA;2016;10,322581;89,67742
912;BFA;2017;9,756098;90,243904
913;BFA;2018;13,939394;86,06061
914;BFA;2019;12,209302;87,790695
915;BFA;2020;12,804878;87,19512
916;BFA;2021;13,142858;86,85714
917;BDI;2000;100,0;0,0
918;BDI;2001;100,0;0,0
919;BDI;2002;100,0;0,0
920;BDI;2003;100,0;0,0
921;BDI;2004;99,99999;0,0
922;BDI;2005;99,99999;0,0
923;BDI;2006;99,99999;0,0
924;BDI;2007;100,0;0,0
925;BDI;2008;100,0;0,0
926;BDI;2009;100,0;0,0
927;BDI;2010;100,0;0,0
928;BDI;2011;92,85714;7,142857
929;BDI;2012;93,33333;6,6666665
930;BDI;2013;83,333336;16,666666
931;BDI;2014;78,94737;21,052631
932;BDI;2015;83,333336;16,666666
933;BDI;2016;84,210526;15,789474
934;BDI;2017;72,413795;27,586208
935;BDI;2018;62,96296;37,037037
936;BDI;2019;66,666664;33,333332
937;BDI;2020;68,57143;31,428572
938;BDI;2021;66,666664;33,333332
939;Null;1990;15,49541;75,89929
940;Null;1991;15,746245;75,28173
941;Null;1992;17,071505;73,29664
942;Null;1993;18,61876;71,15892
943;Null;1994;20,671412;70,12427
944;Null;1995;20,628012;69,78175
945;Null;1996;19,002089;70,107864
946;Null;1997;19,302008;69,69156
947;Null;1998;19,579601;69,77608
948;Null;1999;19,651247;68,080154
949;Null;2000;19,456135;67,80391
950;Null;2001;19,964052;66,83947
951;Null;2002;18,980074;67,42163
952;Null;2003;18,242762;67,94198
953;Null;2004;19,555311;67,423164
954;Null;2005;18,972033;67,75557
955;Null;2006;18,141273;68,5144
956;Null;2007;18,13138;68,62019
957;Null;2008;16,240635;70,49699
958;Null;2009;17,850344;68,232254
959;Null;2010;16,937052;69,23408
960;Null;2011;16,309769;69,932816
961;Null;2012;16,059647;70,0887
962;Null;2013;17,384272;69,05272
963;Null;2014;16,606245;69,305725
964;Null;2015;16,171944;68,66813
965;Null;2016;17,357178;67,76618
966;Null;2017;17,532148;67,24744
967;Null;2018;17,426521;67,65461
968;Null;2019;17,655125;67,217316
969;Null;2020;19,280512;64,70182
970;Null;2021;18,543097;65,633804
971;KHM;2000;10,638298;89,3617
972;KHM;2001;5,882353;94,117645
973;KHM;2002;4,347826;95,652176
974;KHM;2003;5,633803;94,3662
975;KHM;2004;3,9473684;96,052635
976;KHM;2005;4,4444447;95,55556
977;KHM;2006;11,711712;88,288284
978;KHM;2007;11,347518;88,65248
979;KHM;2008;11,510792;88,48921
980;KHM;2009;12,820514;87,17949
981;KHM;2010;12,903226;87,09677
982;KHM;2011;15,151516;84,84848
983;KHM;2012;61,594204;38,405796
984;KHM;2013;72,25433;27,745665
985;KHM;2014;65,43624;34,56376
986;KHM;2015;50,469486;49,53051
987;KHM;2016;51,56538;48,434624
988;KHM;2017;45,19941;54,80059
989;KHM;2018;62,68844;37,311558
990;KHM;2019;53,19905;46,80095
991;KHM;2020;54,502373;45,49763
992;KHM;2021;52,93441;47,065594
993;CMR;2000;98,840576;1,1594203
994;CMR;2001;98,28571;1,7142857
995;CMR;2002;96,62577;3,3742332
996;CMR;2003;95,87912;4,120879
997;CMR;2004;95,566505;4,4334974
998;CMR;2005;94,43038;5,56962
999;CMR;2006;87,69932;12,300685
1000;CMR;2007;75,44554;24,554455
1001;CMR;2008;76,459854;23,540146
1002;CMR;2009;71,454216;28,54578
1003;CMR;2010;73,905426;26,09457
1004;CMR;2011;75,91623;24,083769
1005;CMR;2012;79,43396;20,566036
1006;CMR;2013;70,4065;29,593496
1007;CMR;2014;65,06747;34,932533
1008;CMR;2015;56,23377;43,766235
1009;CMR;2016;62,716763;37,283237
1010;CMR;2017;64,54082;35,459183
1011;CMR;2018;60,265697;39,734303
1012;CMR;2019;64,19161;35,80838
1013;CMR;2020;65,74186;34,258144
1014;CMR;2021;62,36025;37,63975
1015;CAN;1985;66,5168;20,26725
1016;CAN;1986;66,69049;18,071253
1017;CAN;1987;64,16609;20,2374
1018;CAN;1988;61,2473;22,337645
1019;CAN;1989;59,010662;25,04474
1020;CAN;1990;62,34779;22,543388
1021;CAN;1991;61,39351;21,941444
1022;CAN;1992;61,643684;22,896233
1023;CAN;1993;61,68843;20,687353
1024;CAN;1994;60,328484;20,279364
1025;CAN;1995;61,172176;21,13094
1026;CAN;1996;63,361584;20,234531
1027;CAN;1997;62,360817;23,024193
1028;CAN;1998;60,486572;26,561882
1029;CAN;1999;61,290306;25,76799
1030;CAN;2000;61,809593;26,4369
1031;CAN;2001;59,32876;27,941715
1032;CAN;2002;61,14774;26,564829
1033;CAN;2003;60,078968;27,49048
1034;CAN;2004;59,69678;25,559315
1035;CAN;2005;60,82082;24,861906
1036;CAN;2006;60,82716;23,574575
1037;CAN;2007;61,246067;24,36661
1038;CAN;2008;62,65207;22,986467
1039;CAN;2009;63,891922;21,803638
1040;CAN;2010;62,942146;22,35743
1041;CAN;2011;64,09229;21,470387
1042;CAN;2012;65,09873;20,285168
1043;CAN;2013;65,43208;19,266775
1044;CAN;2014;64,791145;19,297583
1045;CAN;2015;65,294624;19,672901
1046;CAN;2016;66,18906;18,972523
1047;CAN;2017;67,53994;17,63611
1048;CAN;2018;67,36857;17,687021
1049;CAN;2019;67,174164;17,621672
1050;CAN;2020;68,77964;16,374502
1051;CAN;2021;68,16998;17,873632
1052;CPV;2000;7,142857;92,85714
1053;CPV;2001;6,25;93,75001
1054;CPV;2002;5,5555553;94,44444
1055;CPV;2003;0,0;99,99999
1056;CPV;2004;4,7619047;95,2381
1057;CPV;2005;4,347826;95,652176
1058;CPV;2006;4,166667;95,833336
1059;CPV;2007;3,846154;96,15385
1060;CPV;2008;3,7037036;96,296295
1061;CPV;2009;3,5714285;96,42858
1062;CPV;2010;0,0;100,0
1063;CPV;2011;8,571428;91,42857
1064;CPV;2012;19,444443;80,55555
1065;CPV;2013;23,076923;76,92309
1066;CPV;2014;21,95122;78,04878
1067;CPV;2015;21,95122;78,04878
1068;CPV;2016;20,930233;79,06976
1069;CPV;2017;17,391304;82,608696
1070;CPV;2018;19,565218;80,434784
1071;CPV;2019;17,391304;82,608696
1072;CPV;2020;16,27907;83,72093
1073;CPV;2021;15,555556;84,44445
1074;CYM;2000;0,0;100,0
1075;CYM;2001;0,0;100,0
1076;CYM;2002;0,0;100,0
1077;CYM;2003;0,0;100,0
1078;CYM;2004;0,0;100,0
1079;CYM;2005;0,0;100,0
1080;CYM;2006;0,0;100,0
1081;CYM;2007;0,0;100,0
1082;CYM;2008;0,0;100,0
1083;CYM;2009;0,0;100,0
1084;CYM;2010;0,0;100,0
1085;CYM;2011;0,0;100,0
1086;CYM;2012;0,0;100,0
1087;CYM;2013;0,0;100,0
1088;CYM;2014;0,0;100,0
1089;CYM;2015;0,0;100,0
1090;CYM;2016;0,0;100,0
1091;CYM;2017;1,5151515;98,48485
1092;CYM;2018;1,5384616;98,46154
1093;CYM;2019;2,857143;97,14286
1094;CYM;2020;2,8985507;97,10145
1095;CYM;2021;2,739726;97,26027
1096;CAF;2000;80,0;20,0
1097;CAF;2001;80,0;20,0
1098;CAF;2002;80,0;20,0
1099;CAF;2003;80,0;20,0
1100;CAF;2004;80,0;20,0
1101;CAF;2005;81,25;18,75
1102;CAF;2006;82,35294;17,647058
1103;CAF;2007;87,5;12,5
1104;CAF;2008;87,5;12,5
1105;CAF;2009;87,5;12,5
1106;CAF;2010;81,25;18,75
1107;CAF;2011;83,333336;16,666666
1108;CAF;2012;83,333336;16,666666
1109;CAF;2013;100,0;0,0
1110;CAF;2014;100,0;0,0
1111;CAF;2015;100,0;0,0
1112;CAF;2016;100,0;0,0
1113;CAF;2017;100,0;0,0
1114;CAF;2018;100,0;0,0
1115;CAF;2019;100,0;0,0
1116;CAF;2020;100,0;0,0
1117;CAF;2021;100,0;0,0
1118;TCD;2000;11,111111;88,888885
1119;TCD;2001;10,0;90,0
1120;TCD;2002;10,0;90,0
1121;TCD;2003;9,090909;90,90909
1122;TCD;2004;8,333334;91,66667
1123;TCD;2005;8,333334;91,66667
1124;TCD;2006;7,692308;92,30769
1125;TCD;2007;0,0;100,0
1126;TCD;2008;0,0;100,0
1127;TCD;2009;5,5555553;94,44444
1128;TCD;2010;5,263158;94,73685
1129;TCD;2011;5,263158;94,73685
1130;TCD;2012;0,0;100,0
1131;TCD;2013;0,0;100,0
1132;TCD;2014;0,0;100,0
1133;TCD;2015;0,0;100,0
1134;TCD;2016;3,448276;96,55173
1135;TCD;2017;3,3333333;96,666664
1136;TCD;2018;3,3333333;96,666664
1137;TCD;2019;3,2258065;96,7742
1138;TCD;2020;3,448276;96,55173
1139;TCD;2021;3,2258065;96,7742
1140;CHL;2000;47,506424;52,493572
1141;CHL;2001;51,772526;48,227474
1142;CHL;2002;53,10361;46,896393
1143;CHL;2003;48,38281;51,61719
1144;CHL;2004;42,88944;57,11056
1145;CHL;2005;50,217308;49,782696
1146;CHL;2006;52,324062;47,675938
1147;CHL;2007;39,81779;60,182205
1148;CHL;2008;42,185562;57,81444
1149;CHL;2009;43,340977;56,659023
1150;CHL;2010;36,98936;63,010643
1151;CHL;2011;33,913605;66,086395
1152;CHL;2012;31,310825;68,68917
1153;CHL;2013;29,587795;70,41221
1154;CHL;2014;36,368835;63,63117
1155;CHL;2015;38,16028;61,83972
1156;CHL;2016;33,083424;66,91657
1157;CHL;2017;39,504177;60,495823
1158;CHL;2018;42,859005;57,141
1159;CHL;2019;41,64621;58,353794
1160;CHL;2020;43,807076;56,192924
1161;CHL;2021;42,706417;57,293583
1162;CHN;1985;22,495691;77,5043
1163;CHN;1986;21,032778;78,967224
1164;CHN;1987;20,114803;79,8852
1165;CHN;1988;20,023113;79,97688
1166;CHN;1989;20,247429;79,75257
1167;CHN;1990;20,414036;79,58596
1168;CHN;1991;18,413998;81,586
1169;CHN;1992;17,366556;82,633446
1170;CHN;1993;18,75076;81,051575
1171;CHN;1994;18,137295;80,27175
1172;CHN;1995;19,286135;79,43943
1173;CHN;1996;17,534836;81,1389
1174;CHN;1997;17,516706;81,21337
1175;CHN;1998;17,287024;81,504555
1176;CHN;1999;16,105118;82,688484
1177;CHN;2000;16,639128;82,126
1178;CHN;2001;18,958124;79,8621
1179;CHN;2002;17,6185;80,86215
1180;CHN;2003;15,036272;82,69531
1181;CHN;2004;16,22241;81,486946
1182;CHN;2005;16,173119;81,7035
1183;CHN;2006;15,588404;82,49794
1184;CHN;2007;15,258385;82,8483
1185;CHN;2008;19,025333;79,018295
1186;CHN;2009;17,885717;80,2285
1187;CHN;2010;18,780075;79,435005
1188;CHN;2011;16,890234;81,25102
1189;CHN;2012;20,122967;77,897675
1190;CHN;2013;20,215248;77,723236
1191;CHN;2014;22,35022;75,34026
1192;CHN;2015;24,079271;72,95967
1193;CHN;2016;25,000778;71,49928
1194;CHN;2017;25,419243;70,797745
1195;CHN;2018;25,774794;70,08229
1196;CHN;2019;26,999567;68,3271
1197;CHN;2020;28,24646;67,01938
1198;CHN;2021;28,907642;66,289215
1199;COL;2000;75,70515;24,294857
1200;COL;2001;74,58785;25,412153
1201;COL;2002;76,718864;23,281143
1202;COL;2003;78,920815;21,079182
1203;COL;2004;81,75855;18,241442
1204;COL;2005;80,29996;19,70004
1205;COL;2006;80,751;19,249002
1206;COL;2007;81,64207;18,357933
1207;COL;2008;84,021835;15,978162
1208;COL;2009;73,482544;26,517458
1209;COL;2010;71,70611;28,29389
1210;COL;2011;82,84114;17,15886
1211;COL;2012;78,589134;21,410872
1212;COL;2013;69,9169;30,083103
1213;COL;2014;69,58158;30,418417
1214;COL;2015;64,282906;35,7171
1215;COL;2016;66,43863;33,561367
1216;COL;2017;79,2409;20,759102
1217;COL;2018;75,84291;24,157087
1218;COL;2019;69,465065;30,534937
1219;COL;2020;64,73943;35,260567
1220;COL;2021;73,649734;26,350264
1221;COM;2000;0,0;100,0
1222;COM;2001;0,0;100,0
1223;COM;2002;0,0;100,0
1224;COM;2003;0,0;100,0
1225;COM;2004;0,0;100,0
1226;COM;2005;0,0;100,0
1227;COM;2006;0,0;100,0
1228;COM;2007;0,0;100,0
1229;COM;2008;0,0;100,0
1230;COM;2009;0,0;100,0
1231;COM;2010;0,0;100,0
1232;COM;2011;0,0;100,0
1233;COM;2012;0,0;100,0
1234;COM;2013;0,0;100,0
1235;COM;2014;0,0;100,0
1236;COM;2015;0,0;100,0
1237;COM;2016;0,0;100,0
1238;COM;2017;0,0;99,99999
1239;COM;2018;0,0;99,99999
1240;COM;2019;0,0;100,0
1241;COM;2020;0,0;100,0
1242;COM;2021;0,0;100,0
1243;COG;2000;100,0;0,0
1244;COG;2001;99,99999;0,0
1245;COG;2002;100,0;0,0
1246;COG;2003;90,0;10,0
1247;COG;2004;89,74359;10,256411
1248;COG;2005;88,09524;11,904762
1249;COG;2006;88,63637;11,363636
1250;COG;2007;85,0;15,0
1251;COG;2008;81,25;18,75
1252;COG;2009;69,230774;30,769232
1253;COG;2010;57,894737;42,105263
1254;COG;2011;63,70968;36,29032
1255;COG;2012;60,97561;39,02439
1256;COG;2013;59,39394;40,60606
1257;COG;2014;57,14286;42,857143
1258;COG;2015;42,69663;57,303368
1259;COG;2016;41,342754;58,657246
1260;COG;2017;43,508774;56,49123
1261;COG;2018;38,72054;61,27946
1262;COG;2019;25,68306;74,31694
1263;COG;2020;25,065275;74,93473
1264;COG;2021;24,129353;75,87064
1265;COK;2000;0,0;100,0
1266;COK;2001;0,0;100,0
1267;COK;2002;0,0;100,0
1268;COK;2003;0,0;100,0
1269;COK;2004;0,0;100,0
1270;COK;2005;0,0;100,0
1271;COK;2006;0,0;100,0
1272;COK;2007;0,0;100,0
1273;COK;2008;0,0;100,0
1274;COK;2009;0,0;100,0
1275;COK;2010;0,0;100,0
1276;COK;2011;0,0;100,0
1277;COK;2012;0,0;100,0
1278;COK;2013;0,0;100,0
1279;COK;2014;0,0;100,0
1280;COK;2015;0,0;100,0
1281;COK;2016;0,0;100,0
1282;COK;2017;25,0;75,0
1283;COK;2018;40,0;60,0
1284;COK;2019;25,0;75,0
1285;COK;2020;25,0;75,0
1286;COK;2021;40,0;60,0
1287;CRI;2000;98,9781;1,0218978
1288;CRI;2001;98,40349;1,5965167
1289;CRI;2002;97,843666;2,1563342
1290;CRI;2003;97,39369;2,6063101
1291;CRI;2004;99,12171;0,87829363
1292;CRI;2005;96,56442;3,4355829
1293;CRI;2006;93,822845;6,177156
1294;CRI;2007;92,27323;7,7267632
1295;CRI;2008;92,73505;7,2649574
1296;CRI;2009;94,360085;5,639913
1297;CRI;2010;92,50264;7,4973598
1298;CRI;2011;90,61856;9,381443
1299;CRI;2012;91,04477;8,955224
1300;CRI;2013;87,83383;12,166173
1301;CRI;2014;89,11969;10,880317
1302;CRI;2015;97,58364;2,4163568
1303;CRI;2016;96,77419;3,2258062
1304;CRI;2017;98,13664;1,863354
1305;CRI;2018;97,290215;2,7097902
1306;CRI;2019;97,81277;2,1872265
1307;CRI;2020;98,38161;1,6183987
1308;CRI;2021;98,74115;1,2588513
1309;CIV;2000;38,04348;61,956524
1310;CIV;2001;38,03419;61,965813
1311;CIV;2002;33,794468;66,205536
1312;CIV;2003;37,166325;62,833675
1313;CIV;2004;33,46228;66,53772
1314;CIV;2005;26,741997;73,258
1315;CIV;2006;28,355389;71,644615
1316;CIV;2007;33,71212;66,28788
1317;CIV;2008;34,558823;65,44118
1318;CIV;2009;37,94964;62,05036
1319;CIV;2010;28,469751;71,53025
1320;CIV;2011;30,555553;69,44444
1321;CIV;2012;26,73716;73,26284
1322;CIV;2013;22,052704;77,947296
1323;CIV;2014;24,168797;75,8312
1324;CIV;2015;16,42157;83,57843
1325;CIV;2016;16,89038;83,10963
1326;CIV;2017;20,238096;79,7619
1327;CIV;2018;30,78534;69,21466
1328;CIV;2019;34,530937;65,469055
1329;CIV;2020;31,78808;68,21192
1330;CIV;2021;30,145721;69,85429
1331;HRV;1990;44,356663;55,643345
1332;HRV;1991;64,49361;35,506397
1333;HRV;1992;48,988766;51,01124
1334;HRV;1993;47,7534;52,246605
1335;HRV;1994;62,029644;37,970352
1336;HRV;1995;61,380795;38,6192
1337;HRV;1996;70,45659;29,543417
1338;HRV;1997;57,184753;42,81525
1339;HRV;1998;52,663757;47,336246
1340;HRV;1999;56,54854;43,451466
1341;HRV;2000;57,282413;42,717583
1342;HRV;2001;56,225525;43,77447
1343;HRV;2002;46,02675;53,973248
1344;HRV;2003;41,394997;58,605007
1345;HRV;2004;54,931602;45,068394
1346;HRV;2005;54,05819;45,941807
1347;HRV;2006;51,47059;48,52941
1348;HRV;2007;37,79904;62,20096
1349;HRV;2008;45,6964;54,3036
1350;HRV;2009;56,02996;43,970036
1351;HRV;2010;62,880325;37,119675
1352;HRV;2011;47,016922;52,98308
1353;HRV;2012;49,6695;50,3305
1354;HRV;2013;66,5233;33,476704
1355;HRV;2014;73,95833;26,041668
1356;HRV;2015;66,844444;33,155556
1357;HRV;2016;66,24405;33,755947
1358;HRV;2017;60,39016;39,60984
1359;HRV;2018;72,177124;27,822878
1360;HRV;2019;65,95577;34,044235
1361;HRV;2020;64,57704;35,422962
1362;HRV;2021;69,64286;30,357143
1363;HRV;2022;63,314445;36,685555
1364;CUB;2000;0,6342495;99,36575
1365;CUB;2001;0,48476455;99,515236
1366;CUB;2002;0,6752194;99,324776
1367;CUB;2003;0,87189806;99,128105
1368;CUB;2004;0,6101695;99,38983
1369;CUB;2005;16,470589;83,52941
1370;CUB;2006;11,66989;88,33011
1371;CUB;2007;13,9759035;86,02409
1372;CUB;2008;14,157167;85,842834
1373;CUB;2009;14,131735;85,86826
1374;CUB;2010;13,971934;86,02807
1375;CUB;2011;13,935408;86,0646
1376;CUB;2012;13,479261;86,52074
1377;CUB;2013;12,988441;87,01156
1378;CUB;2014;13,366067;86,633934
1379;CUB;2015;13,007284;86,992714
1380;CUB;2016;12,390294;87,609695
1381;CUB;2017;12,944818;87,055176
1382;CUB;2018;14,002037;85,99796
1383;CUB;2019;19,55965;80,440346
1384;CUB;2020;21,409359;78,59064
1385;CUB;2021;21,367086;78,63291
1386;CYP;1990;0,0;100,0
1387;CYP;1991;0,0;100,0
1388;CYP;1992;0,0;100,0
1389;CYP;1993;0,0;100,0
1390;CYP;1994;0,0;100,0
1391;CYP;1995;0,0;100,0
1392;CYP;1996;0,0;100,00001
1393;CYP;1997;0,0;100,0
1394;CYP;1998;0,0;100,0
1395;CYP;1999;0,0;100,0
1396;CYP;2000;0,0;100,0
1397;CYP;2001;0,0;100,0
1398;CYP;2002;0,0;100,0
1399;CYP;2003;0,0;100,0
1400;CYP;2004;0,0;100,0
1401;CYP;2005;0,0;100,0
1402;CYP;2006;0,0;100,0
1403;CYP;2007;0,0;100,0
1404;CYP;2008;0,19723865;99,80276
1405;CYP;2009;0,57581574;99,42419
1406;CYP;2010;1,500938;98,49906
1407;CYP;2011;3,4552846;96,544716
1408;CYP;2012;5,508475;94,49153
1409;CYP;2013;7,692308;92,30769
1410;CYP;2014;7,142857;92,85715
1411;CYP;2015;8,810573;91,18943
1412;CYP;2016;8,793456;91,20654
1413;CYP;2017;8,6;91,40001
1414;CYP;2018;9,486166;90,51383
1415;CYP;2019;10,097087;89,90291
1416;CYP;2020;12,371135;87,62887
1417;CYP;2021;15,234375;84,765625
1418;CYP;2022;16,697588;83,30241
1419;CZE;1990;1,8628553;77,91874
1420;CZE;1991;1,8076285;78,07629
1421;CZE;1992;2,3708723;76,883995
1422;CZE;1993;2,6078064;75,86501
1423;CZE;1994;3,047945;74,72603
1424;CZE;1995;3,9782107;75,8336
1425;CZE;1996;3,5406547;76,32774
1426;CZE;1997;3,4106836;77,13752
1427;CZE;1998;3,079542;76,524284
1428;CZE;1999;3,6777308;75,50257
1429;CZE;2000;3,127572;78,23045
1430;CZE;2001;3,4626784;76,66397
1431;CZE;2002;3,9342105;71,4079
1432;CZE;2003;2,2587268;66,49354
1433;CZE;2004;3,2700799;65,30612
1434;CZE;2005;3,8203344;65,99536
1435;CZE;2006;4,207506;64,65455
1436;CZE;2007;3,896548;66,28689
1437;CZE;2008;4,466859;63,65274
1438;CZE;2009;5,7079864;60,962765
1439;CZE;2010;6,933365;60,21821
1440;CZE;2011;8,353525;59,016964
1441;CZE;2012;9,317631;55,674866
1442;CZE;2013;10,821503;53,397717
1443;CZE;2014;10,786966;53,534878
1444;CZE;2015;11,403296;56,07126
1445;CZE;2016;11,449823;59,163517
1446;CZE;2017;11,226394;55,735603
1447;CZE;2018;10,856551;54,697212
1448;CZE;2019;11,752361;52,9789
1449;CZE;2020;12,963194;49,55708
1450;CZE;2021;12,791114;50,507584
1451;CZE;2022;12,336976;51,25132
1452;COD;2000;100,0;0,0
1453;COD;2001;100,0;0,0
1454;COD;2002;99,834984;0,1650165
1455;COD;2003;99,836334;0,16366611
1456;COD;2004;99,85755;0,14245014
1457;COD;2005;99,86358;0,13642564
1458;COD;2006;99,73226;0,26773763
1459;COD;2007;99,6139;0,38610038
1460;COD;2008;99,46309;0,53691274
1461;COD;2009;99,6129;0,38709676
1462;COD;2010;98,97698;1,0230179
1463;COD;2011;98,97567;1,0243278
1464;COD;2012;99,86702;0,13297872
1465;COD;2013;99,87745;0,12254902
1466;COD;2014;99,88558;0,11441648
1467;COD;2015;99,88688;0,11312217
1468;COD;2016;99,88913;0,110864736
1469;COD;2017;99,681854;0,3181336
1470;COD;2018;99,71346;0,28653294
1471;COD;2019;99,72924;0,27075812
1472;COD;2020;99,748955;0,25104603
1473;COD;2021;99,728264;0,27173913
1474;DNK;1990;3,1947656;96,80524
1475;DNK;1991;2,9009302;97,09907
1476;DNK;1992;4,4227643;95,57723
1477;DNK;1993;4,738081;95,26192
1478;DNK;1994;4,2878265;95,712166
1479;DNK;1995;5,0626016;94,93739
1480;DNK;1996;3,883495;96,11649
1481;DNK;1997;6,6169825;93,38302
