Code,Year,Fossil fuels per capita (kWh),Renewables per capita (kWh - equivalent),Primary energy consumption per capita (kWh/person)
DZA,1965,1910.1324,95.53111,2005.6637
DZA,1966,2281.9224,83.2235,2365.146
DZA,1967,2096.2073,94.0028,2190.2102
DZA,1968,2174.2285,126.20633,2300.4348
DZA,1969,2406.913,79.1247,2486.0378
DZA,1970,2540.1611,124.31607,2664.477
DZA,1971,2746.7256,69.15576,2815.8816
DZA,1972,2990.643,101.36669,3092.01
DZA,1973,3450.926,150.38446,3601.3103
DZA,1974,3790.4724,96.981804,3887.4546
DZA,1975,4413.426,61.67956,4475.1055
DZA,1976,4906.019,69.71108,4975.73
DZA,1977,5218.6387,46.42354,5265.062
DZA,1978,6387.1426,41.92492,6429.0674
DZA,1979,8129.0176,47.365265,8176.3833
DZA,1980,9412.426,40.55343,9452.979
DZA,1981,11064.026,55.92673,11119.954
DZA,1982,12334.725,70.81954,12405.545
DZA,1983,13067.9,33.59872,13101.501
DZA,1984,12099.901,62.474915,12162.377
DZA,1985,11764.669,86.30655,11850.976
DZA,1986,12094.42,32.306145,12126.727
DZA,1987,12027.957,62.559628,12090.516
DZA,1988,12576.017,22.321026,12598.338
DZA,1989,11908.628,26.849836,11935.478
DZA,1990,12327.519,15.643562,12343.162
DZA,1991,11908.999,33.15225,11942.152
DZA,1992,11949.858,21.999186,11971.859
DZA,1993,10855.729,38.159126,10893.889
DZA,1994,10789.64,17.570253,10807.211
DZA,1995,10975.977,20.039974,10996.017
DZA,1996,10678.949,13.772591,10692.724
DZA,1997,10097.629,7.5238814,10105.151
DZA,1998,10282.93,21.245111,10304.176
DZA,1999,10242.966,19.78077,10262.746
DZA,2000,9741.336,5.1886096,9746.525
DZA,2001,9955.143,6.4968305,9961.64
DZA,2002,10175.09,5.2608757,10180.351
DZA,2003,10486.486,23.974781,10510.462
DZA,2004,10736.774,22.248251,10759.022
DZA,2005,11065.476,48.24676,11113.724
DZA,2006,11323.462,18.518274,11341.98
DZA,2007,11740.896,18.8043,11759.701
DZA,2008,12229.293,23.004215,12252.297
DZA,2009,12725.983,27.13679,12753.121
DZA,2010,12229.061,14.095838,12243.157
DZA,2011,12680.638,29.902805,12710.541
DZA,2012,13594.317,30.592276,13624.91
DZA,2013,14121.583,9.151515,14130.735
DZA,2014,15090.883,17.75302,15108.637
DZA,2015,15601.193,15.118675,15616.312
DZA,2016,15272.842,22.301409,15295.145
DZA,2017,15126.544,37.457855,15164.002
DZA,2018,15966.561,46.065006,16012.625
DZA,2019,16223.641,47.960056,16271.601
DZA,2020,15015.856,44.865803,15060.723
DZA,2021,15455.552,40.50162,15496.054
ARG,1965,14732.077,164.26549,14896.342
ARG,1966,14975.393,163.79045,15139.183
ARG,1967,15171.745,165.11127,15336.857
ARG,1968,15419.965,191.60696,15611.571
ARG,1969,15717.668,169.22238,15886.891
ARG,1970,14624.497,200.6452,14825.144
ARG,1971,15273.179,196.51485,15469.695
ARG,1972,15225.759,190.3889,15416.149
ARG,1973,15484.969,361.89407,15846.863
ARG,1974,15495.144,587.97815,16198.629
ARG,1975,14697.472,601.5391,15575.027
ARG,1976,15228.154,571.4519,16077.203
ARG,1977,15704.628,645.98193,16524.49
ARG,1978,15131.391,851.3511,16285.452
ARG,1979,15778.703,1153.4015,17209.025
ARG,1980,14995.706,1608.8425,16841.475
ARG,1981,14270.962,1534.8993,16086.512
ARG,1982,14134.874,1811.2704,16129.604
ARG,1983,14350.787,1870.7758,16550.45
ARG,1984,13917.061,1982.6127,16341.107
ARG,1985,13332.964,2029.0524,15902.217
ARG,1986,13986.801,2035.298,16549.121
ARG,1987,14362.058,2086.509,17036.225
ARG,1988,15106.773,1436.1788,17062.09
ARG,1989,14542.866,1222.8329,16210.218
ARG,1990,13467.452,1617.8336,15718.294
ARG,1991,13652.279,1430.0657,15747.119
ARG,1992,14362.297,1700.5908,16661.443
ARG,1993,14260.223,2074.4868,16980.979
ARG,1994,14624.456,2348.6667,17650.646
ARG,1995,15149.672,2253.4985,17976.906
ARG,1996,16071.152,1898.562,18567.777
ARG,1997,15606.603,2322.6152,18559.928
ARG,1998,16234.263,2181.5488,18999.477
ARG,1999,16684.738,1751.8158,18986.668
ARG,2000,16060.568,2315.351,18848.729
ARG,2001,14775.743,2902.0083,18208.693
ARG,2002,14036.607,2806.8796,17273.844
ARG,2003,15134.122,2640.2305,18324.426
ARG,2004,16351.621,2347.1194,19261.457
ARG,2005,17164.092,2587.7886,20235.24
ARG,2006,17675.69,2829.686,21039.4
ARG,2007,18939.355,2303.9253,21736.879
ARG,2008,19031.121,2275.451,21801.635
ARG,2009,17968.44,2472.1309,20979.584
ARG,2010,18552.355,2510.7317,21530.324
ARG,2011,19099.428,2393.6736,21901.14
ARG,2012,19821.71,2301.1907,22524.42
ARG,2013,20265.033,2538.994,23186.992
ARG,2014,20020.451,2525.8293,22881.01
ARG,2015,20104.195,2512.791,23037.494
ARG,2016,19913.398,2308.8943,22709.676
ARG,2017,19667.014,2465.459,22485.383
ARG,2018,19227.025,2523.8584,22143.709
ARG,2019,17843.926,2481.0369,20802.248
ARG,2020,16580.164,2382.1716,19558.998
ARG,2021,18071.082,2385.648,21057.426
AUS,1965,35395.805,2084.9104,37480.72
AUS,1966,36529.594,1951.7324,38481.33
AUS,1967,38078.816,1982.8727,40061.688
AUS,1968,39683.492,2029.5337,41713.027
AUS,1969,40417.2,2166.213,42583.414
AUS,1970,42810.016,2453.9646,45263.984
AUS,1971,43400.63,2683.3438,46083.973
AUS,1972,44437.89,2635.7896,47073.684
AUS,1973,46764.816,2768.2363,49533.055
AUS,1974,48821.367,3091.466,51912.836
AUS,1975,48845.88,3282.53,52128.41
AUS,1976,50269.727,3091.437,53361.164
AUS,1977,52457.586,2918.1782,55375.77
AUS,1978,53395.305,3112.8635,56508.176
AUS,1979,54945.08,2992.9883,57938.07
AUS,1980,54615.76,2791.2866,57407.05
AUS,1981,54621.473,2832.694,57454.168
AUS,1982,53433.984,2598.0852,56032.074
AUS,1983,50946.49,2419.8884,53366.38
AUS,1984,52132.617,2581.6687,54714.29
AUS,1985,52889.207,2703.5623,55592.77
AUS,1986,53206.754,2681.848,55888.6
AUS,1987,54087.707,2568.1492,56655.855
AUS,1988,55593.363,2706.073,58299.434
AUS,1989,57592.066,2663.2573,60255.33
AUS,1990,57894.836,2702.2617,60597.098
AUS,1991,56551.473,2813.9583,59365.438
AUS,1992,56857.543,2823.9597,59681.504
AUS,1993,57478.57,2872.3596,60350.93
AUS,1994,59274.9,2810.7288,62085.63
AUS,1995,61398.64,2718.3853,64117.027
AUS,1996,62475.82,2763.9421,65239.766
AUS,1997,63378.875,2741.2332,66120.12
AUS,1998,64295.676,2705.3374,67001.016
AUS,1999,66238.22,2766.3467,69004.56
AUS,2000,65895.28,2737.6848,68632.96
AUS,2001,65693.06,2645.2124,68338.29
AUS,2002,66184.305,2708.4856,68892.79
AUS,2003,66309.15,2773.6526,69082.8
AUS,2004,67641.09,2845.223,70486.32
AUS,2005,66901.25,3015.9136,69917.164
AUS,2006,68821.48,3042.29,71863.76
AUS,2007,69429.336,2875.3574,72304.7
AUS,2008,69435.5,2653.844,72089.34
AUS,2009,66957.82,2732.027,69689.84
AUS,2010,65568.57,2955.301,68523.875
AUS,2011,65619.62,3965.6511,69585.266
AUS,2012,63596.312,3844.2534,67440.57
AUS,2013,62782.598,4383.149,67165.75
AUS,2014,62614.08,3982.348,66596.42
AUS,2015,62927.484,4223.8315,67151.32
AUS,2016,61601.598,4771.693,66373.3
AUS,2017,60684.39,4392.792,65077.184
AUS,2018,59516.434,5387.0273,64903.465
AUS,2019,60330.438,5879.9614,66210.4
AUS,2020,55381.613,6698.305,62079.918
AUS,2021,53369.28,7927.8887,61297.17
AUT,1965,19524.502,6541.6733,26066.176
AUT,1966,20090.027,7000.156,27090.184
AUT,1967,20070.238,7095.3643,27165.604
AUT,1968,21644.56,7253.062,28897.623
AUT,1969,23186.455,6645.0854,29831.541
AUT,1970,25611.236,8432.793,34044.027
AUT,1971,27118.223,6632.8647,33751.086
AUT,1972,27937.443,6777.8687,34715.312
AUT,1973,29629.223,7489.612,37118.836
AUT,1974,28406.164,8840.264,37246.43
AUT,1975,27808.29,9286.367,37094.656
AUT,1976,30419.934,8040.218,38460.152
AUT,1977,28799.48,9739.236,38538.715
AUT,1978,30480.5,9754.929,40235.434
AUT,1979,31684.107,11007.9,42692.008
AUT,1980,31108.863,11404.694,42513.56
AUT,1981,29116.54,12055.418,41171.957
AUT,1982,27731.283,12066.638,39797.918
AUT,1983,27780.08,11972.639,39752.72
AUT,1984,28851.346,10503.83,39355.176
AUT,1985,29329.434,12432.113,41761.55
AUT,1986,29197.152,12619.191,41816.344
AUT,1987,29909.434,14200.748,44110.18
AUT,1988,29193.527,14206.123,43399.652
AUT,1989,29360.615,14077.761,43438.38
AUT,1990,31030.533,12618.306,43648.84
AUT,1991,32820.13,12503.519,45323.645
AUT,1992,30429.379,13695.004,44124.383
AUT,1993,30249.984,14292.989,44542.977
AUT,1994,30300.043,13802.449,44102.496
AUT,1995,31628.078,14555.035,46183.117
AUT,1996,32810.492,13369.734,46180.227
AUT,1997,32988.867,14113.504,47102.37
AUT,1998,33252.1,14552.546,47804.65
AUT,1999,33054.21,15740.055,48794.266
AUT,2000,32761.496,16102.9,48864.4
AUT,2001,34883.27,15538.107,50421.37
AUT,2002,35014.863,15239.779,50254.645
AUT,2003,37821.41,12701.796,50523.207
AUT,2004,37007.59,14131.729,51139.316
AUT,2005,37235.94,14443.221,51679.168
AUT,2006,36338.64,14549.552,50888.2
AUT,2007,34265.953,15380.897,49646.85
AUT,2008,34636.168,15813.775,50449.945
AUT,2009,32022.234,16734.557,48756.793
AUT,2010,34355.195,15875.842,50231.04
AUT,2011,32475.955,14400.96,46876.914
AUT,2012,31476.033,17651.035,49127.07
AUT,2013,31399.047,17106.18,48505.23
AUT,2014,29272.203,16927.83,46200.03
AUT,2015,29745.951,15991.775,45737.727
AUT,2016,30089.332,16670.883,46760.215
AUT,2017,31092.332,16378.961,47471.293
AUT,2018,30184.438,15947.219,46131.66
AUT,2019,31050.213,17172.926,48223.145
AUT,2020,27746.002,17194.562,44940.562
AUT,2021,28859.91,17302.5,46162.414
AZE,1985,33531.336,563.22015,34094.56
AZE,1986,35732.816,339.3284,36072.145
AZE,1987,34018.645,333.45038,34352.094
AZE,1988,33484.992,284.3575,33769.35
AZE,1989,33744.9,280.96304,34025.863
AZE,1990,34417.613,660.04224,35077.66
AZE,1991,32520.611,690.1098,33210.72
AZE,1992,27373.764,675.98004,28049.746
AZE,1993,23101.287,926.81555,24028.104
AZE,1994,21152.613,691.8137,21844.428
AZE,1995,19779.477,583.2019,20362.68
AZE,1996,16001.271,571.7488,16573.02
AZE,1997,15136.405,632.7903,15769.197
AZE,1998,15032.282,717.4498,15749.732
AZE,1999,15015.021,549.6828,15564.704
AZE,2000,15517.663,553.82574,16071.49
AZE,2001,14861.287,461.48856,15322.776
AZE,2002,14277.606,704.24695,14981.8545
AZE,2003,15191.939,846.49286,16038.434
AZE,2004,17058.918,927.8629,17986.783
AZE,2005,18278.164,995.4846,19273.648
AZE,2006,17907.168,817.5785,18724.746
AZE,2007,15967.037,752.89355,16719.93
AZE,2008,15956.806,696.9179,16653.725
AZE,2009,13817.756,707.54596,14525.302
AZE,2010,13129.643,1035.6886,14165.333
AZE,2011,14743.447,788.716,15532.164
AZE,2012,15246.176,526.3849,15772.562
AZE,2013,15551.718,444.81442,15996.532
AZE,2014,15691.029,391.38443,16082.415
AZE,2015,16890.912,479.00824,17369.922
AZE,2016,16444.629,569.2693,17013.896
AZE,2017,16025.555,504.12286,16529.678
AZE,2018,16354.722,518.01965,16872.742
AZE,2019,17182.447,472.18805,17654.637
AZE,2020,16906.209,340.77127,17246.98
AZE,2021,17377.34,391.18158,17768.523
BGD,1971,188.50717,7.568028,196.07521
BGD,1972,211.59084,7.4621134,219.05296
BGD,1973,260.05392,13.757338,273.81128
BGD,1974,274.5525,9.850171,284.40268
BGD,1975,268.29678,17.258919,285.55573
BGD,1976,306.78494,19.124786,325.90973
BGD,1977,309.0183,16.537506,325.5558
BGD,1978,319.06598,18.701193,337.76715
BGD,1979,342.56836,21.191452,363.75983
BGD,1980,393.50113,20.540087,414.0412
BGD,1981,406.14758,21.451128,427.59872
BGD,1982,441.47354,17.463715,458.93726
BGD,1983,419.92932,21.50054,441.42987
BGD,1984,436.09802,28.357735,464.4558
BGD,1985,480.29718,22.772358,503.06958
BGD,1986,521.0646,13.540464,534.60504
BGD,1987,561.8036,15.21305,577.0166
BGD,1988,609.41785,19.437046,628.85486
BGD,1989,637.72974,25.93512,663.6649
BGD,1990,664.89954,24.396038,689.29553
BGD,1991,629.5759,22.683018,652.2589
BGD,1992,677.22986,21.153221,698.3831
BGD,1993,737.42566,15.851429,753.2771
BGD,1994,762.752,21.663038,784.41504
BGD,1995,899.95435,9.338388,909.2928
BGD,1996,917.752,18.228828,935.9809
BGD,1997,948.5861,17.421244,966.0075
BGD,1998,989.15094,20.56925,1009.72015
BGD,1999,982.3862,19.43257,1001.8188
BGD,2000,1036.4779,17.143183,1053.6212
BGD,2001,1159.4683,22.155485,1181.6239
BGD,2002,1180.2976,16.300146,1196.5979
BGD,2003,1230.3289,15.932255,1246.2611
BGD,2004,1252.2589,15.590702,1267.8497
BGD,2005,1331.3531,15.289046,1346.6423
BGD,2006,1426.3633,15.081977,1441.4452
BGD,2007,1444.987,14.901629,1459.8888
BGD,2008,1512.3842,18.70707,1531.0912
BGD,2009,1659.1848,8.534723,1667.7196
BGD,2010,1673.7788,14.6026945,1688.3813
BGD,2011,1795.3374,17.24435,1812.5818
BGD,2012,1900.5662,15.822639,1916.3889
BGD,2013,1934.3962,15.373975,1949.77
BGD,2014,1991.3163,12.950812,2004.2672
BGD,2015,2284.4727,18.850594,2303.3232
BGD,2016,2294.868,18.649206,2313.5173
BGD,2017,2353.0718,21.241657,2374.3135
BGD,2018,2467.2542,18.57204,2485.8262
BGD,2019,2715.9253,18.460623,2734.3862
BGD,2020,2603.728,17.248169,2620.976
BGD,2021,2694.7207,17.634293,2712.355
BLR,1985,40262.094,5.8362236,40267.934
BLR,1986,45657.13,5.79706,45662.93
BLR,1987,46010.918,5.7581506,46016.68
BLR,1988,46387.63,5.7231154,46393.35
BLR,1989,44630.234,5.6932936,44635.926
BLR,1990,44676.812,5.670956,44682.484
BLR,1991,44451.13,5.08967,44456.223
BLR,1992,38479.266,4.798521,38484.066
BLR,1993,32160.344,5.360704,32165.705
BLR,1994,26897.057,5.3633075,26902.42
BLR,1995,23958.543,5.6529775,23964.195
BLR,1996,24633.928,4.5333347,24638.46
BLR,1997,25001.521,5.9703016,25007.492
BLR,1998,24549.229,7.993826,24557.223
BLR,1999,23996.287,5.4502563,24001.736
BLR,2000,24860.398,7.784205,24868.186
BLR,2001,24298.285,8.6395235,24306.926
BLR,2002,25301.59,8.351539,25309.945
BLR,2003,25283.945,8.067213,25292.016
BLR,2004,28499.082,9.801392,28508.88
BLR,2005,28589.797,10.663524,28600.46
BLR,2006,30587.021,11.019209,30598.041
BLR,2007,29984.502,14.908505,29999.41
BLR,2008,30482.754,22.246052,30513.4
BLR,2009,28900.855,32.795574,28957.873
BLR,2010,31389.23,40.674553,31470.04
BLR,2011,30903.95,44.31355,30981.086
BLR,2012,33469.1,53.346035,33557.434
BLR,2013,30326.1,68.18216,30421.854
BLR,2014,30333.637,62.905598,30426.229
BLR,2015,27428.78,75.07395,27527.162
BLR,2016,27985.99,97.36532,28104.533
BLR,2017,28404.71,197.14487,28623.031
BLR,2018,31491.64,183.51556,31689.998
BLR,2019,31680.496,225.94438,31923.438
BLR,2020,29369.084,294.62677,29768.562
BLR,2021,30229.557,311.0501,32071.727
BEL,1965,43788.027,85.454025,43873.484
BEL,1966,41934.61,93.40049,42029.812
BEL,1967,43791.316,73.961784,43893.31
BEL,1968,48609.234,75.50082,48702.848
BEL,1969,53172.094,70.90284,53249.504
BEL,1970,55943.594,75.5417,56035.934
BEL,1971,54719.27,40.991146,54760.258
BEL,1972,57953.844,54.870293,58011.938
BEL,1973,58515.125,90.04341,58627.34
BEL,1974,56344.72,108.15762,56495.953
BEL,1975,51002.91,82.561356,53057.082
BEL,1976,53266.04,51.595177,56231.35
BEL,1977,52652.246,148.25104,56262.16
BEL,1978,54868.15,151.97456,58643.094
BEL,1979,56781.16,172.9628,60252.184
BEL,1980,53791.76,181.06688,57595.586
BEL,1981,50769.47,208.8205,54685.023
BEL,1982,47609.375,114.789505,52233.176
BEL,1983,43531.46,107.81675,50571.92
BEL,1984,44729.492,112.87839,52815.266
BEL,1985,45055.184,103.01489,55094.992
BEL,1986,45363.75,140.99358,56809.668
BEL,1987,46247.23,175.71228,58451.152
BEL,1988,47009.688,167.35474,59508.434
BEL,1989,47909.453,154.19757,59832.992
BEL,1990,50044.438,171.43872,62387.53
BEL,1991,52027.84,165.74292,64371.195
BEL,1992,51546.68,188.41626,64045.54
BEL,1993,50843.38,155.00522,62843.426
BEL,1994,54304.81,181.92336,65934.66
BEL,1995,54750.83,203.1431,66578.13
BEL,1996,58201.008,171.16467,70519.14
BEL,1997,57601.645,177.59,71026.164
BEL,1998,59092.246,228.57022,72177.8
BEL,1999,57551.996,257.24277,71412.86
BEL,2000,58793.934,313.7752,72420.41
BEL,2001,58480.18,321.07172,71475.5
BEL,2002,57679.59,339.7914,70828.99
BEL,2003,60190.098,356.37997,73221.57
BEL,2004,60170.812,443.3636,73126.234
BEL,2005,58836.945,623.0995,71894.97
BEL,2006,58746.125,866.6062,71647.29
BEL,2007,58365.29,1014.20276,71662.35
BEL,2008,59586.902,1275.9727,72317.914
BEL,2009,53755.44,1693.5216,67165.0
BEL,2010,57141.086,2203.2627,71083.3
BEL,2011,51635.45,2668.6846,65958.73
BEL,2012,50019.445,3178.172,62808.793
BEL,2013,50629.234,3451.6252,64125.37
BEL,2014,47794.758,3583.3357,59217.207
BEL,2015,49676.066,3973.2822,59646.21
BEL,2016,49981.285,4063.9907,63924.812
BEL,2017,50345.516,4440.6562,64258.473
BEL,2018,52367.23,4702.0396,63410.91
BEL,2019,50350.594,5181.2593,65096.242
BEL,2020,44794.297,6225.886,58526.125
BEL,2021,48190.273,6088.8877,65216.594
BRA,1965,2344.7559,891.5651,3236.321
BRA,1966,2486.3665,948.7056,3435.0725
BRA,1967,2499.5444,966.2828,3465.8274
BRA,1968,2870.9595,985.56366,3856.5232
BRA,1969,3075.967,1028.3989,4104.366
BRA,1970,3397.0571,1250.1486,4647.206
BRA,1971,3628.8167,1329.7871,4958.604
BRA,1972,4049.3118,1527.5406,5576.8525
BRA,1973,4792.8257,1692.8794,6485.705
BRA,1974,5058.1855,1864.0214,6922.2075
BRA,1975,5146.87,2001.1499,7148.021
BRA,1976,5435.5825,2237.4683,7673.052
BRA,1977,5525.175,2492.125,8017.3
BRA,1978,5908.64,2720.8103,8629.451
BRA,1979,6084.4043,3049.6216,9134.026
BRA,1980,5817.911,3299.358,9117.269
BRA,1981,5431.816,3259.768,8691.585
BRA,1982,5433.9556,3488.4758,8922.432
BRA,1983,5179.2085,3730.1501,8909.358
BRA,1984,5281.299,4046.368,9362.487
BRA,1985,5402.7104,4287.8125,9760.66
BRA,1986,5778.7163,4400.8057,10182.449
BRA,1987,5861.5776,4396.3413,10277.298
BRA,1988,5851.1216,4608.7354,10471.733
BRA,1989,5777.1006,4674.2617,10486.447
BRA,1990,5505.0483,4589.3633,10136.53
BRA,1991,5575.811,4746.009,10348.504
BRA,1992,5836.4985,4782.6694,10651.184
BRA,1993,5996.683,4944.632,10949.231
BRA,1994,6274.3667,5044.9556,11320.292
BRA,1995,6468.988,5189.384,11702.085
BRA,1996,6762.6787,5363.9307,12168.087
BRA,1997,7107.4346,5510.914,12671.701
BRA,1998,7250.402,5640.361,12944.929
BRA,1999,7319.987,5603.935,12988.97
BRA,2000,7298.4614,5645.4365,13041.443
BRA,2001,7430.451,4918.0376,12574.365
BRA,2002,7327.317,5188.5737,12730.618
BRA,2003,7192.7485,5418.7183,12815.02
BRA,2004,7488.6274,5614.1665,13276.606
BRA,2005,7533.9053,5827.3535,13506.223
BRA,2006,7606.2407,5899.132,13704.264
BRA,2007,7831.4946,6389.071,14396.211
BRA,2008,8216.386,6441.3804,14853.263
BRA,2009,7675.2495,6773.895,14627.652
BRA,2010,8702.571,7062.7925,15962.363
BRA,2011,9064.792,7260.126,16534.084
BRA,2012,9462.931,7024.382,16698.334
BRA,2013,10103.418,6822.507,17126.229
BRA,2014,10430.514,6752.361,17379.367
BRA,2015,9782.94,6814.485,16782.99
BRA,2016,8993.517,7087.0425,16277.57
BRA,2017,9066.894,7065.7515,16325.418
BRA,2018,8578.165,7492.857,16260.365
BRA,2019,8485.141,7790.108,16467.885
BRA,2020,7734.5767,7735.5366,15636.229
BRA,2021,8586.204,7527.198,16285.675
BGR,1965,13827.842,717.2736,14545.118
BGR,1966,14757.899,715.3233,15473.221
BGR,1967,17128.36,714.35455,17842.71
BGR,1968,19326.047,457.305,19783.352
BGR,1969,21218.318,638.7826,21857.104
BGR,1970,23650.936,741.404,24392.338
BGR,1971,24470.73,742.13196,25212.863
BGR,1972,25071.217,712.04425,25783.262
BGR,1973,25758.193,868.16345,26626.355
BGR,1974,26246.19,698.07745,27243.135
BGR,1975,28305.281,818.5891,29941.727
BGR,1976,28993.344,981.18164,31564.691
BGR,1977,30104.299,1167.8446,33140.65
BGR,1978,31395.629,960.21674,34227.83
BGR,1979,32417.344,1090.9425,35462.26
BGR,1980,34242.625,1222.5573,37413.08
BGR,1981,32796.508,1191.5675,36870.02
BGR,1982,33400.082,1005.38763,37804.61
BGR,1983,33111.402,1107.0005,38120.906
BGR,1984,32851.22,1078.337,37971.816
BGR,1985,32858.79,741.8106,37779.035
BGR,1986,34019.824,773.4908,38644.914
BGR,1987,34233.457,846.1637,39059.8
BGR,1988,34089.28,868.7753,40105.895
BGR,1989,34300.836,903.77826,39898.98
BGR,1990,31623.91,633.36755,37003.31
BGR,1991,24954.959,827.596,30071.854
BGR,1992,23920.781,703.7247,28405.877
BGR,1993,25174.049,666.8345,30445.008
BGR,1994,23930.596,507.79388,29528.578
BGR,1995,25460.016,807.12537,32044.537
BGR,1996,25071.71,1027.3848,32206.184
BGR,1997,23797.592,978.9136,30831.193
BGR,1998,22949.791,1112.0667,29884.754
BGR,1999,19845.814,997.3405,26340.684
BGR,2000,19508.203,976.08435,26854.047
BGR,2001,20472.477,635.09955,27967.889
BGR,2002,19609.322,803.0195,27514.691
BGR,2003,21561.646,1109.4668,28744.73
BGR,2004,20944.56,1161.0422,28017.283
BGR,2005,22368.205,1590.8608,30517.197
BGR,2006,22885.752,1560.0916,31299.328
BGR,2007,24262.945,1070.0146,30480.227
BGR,2008,23533.738,1085.29,30160.617
BGR,2009,19809.924,1360.4266,26533.45
BGR,2010,20316.4,2117.8948,27808.145
BGR,2011,22545.248,1442.3175,29738.709
BGR,2012,20818.805,1954.5044,28450.008
BGR,2013,18849.76,2547.4233,26555.246
BGR,2014,20093.494,2728.3748,28587.932
BGR,2015,21744.293,3248.2075,30657.832
BGR,2016,20789.48,2650.6887,29289.73
BGR,2017,22106.588,2301.0183,30198.592
BGR,2018,20953.982,3607.7212,30576.258
BGR,2019,20601.924,2964.059,29794.377
BGR,2020,18519.344,2970.0542,27775.693
BGR,2021,21516.48,3630.1157,31603.252
CAN,1965,52795.883,17735.2,70549.54
CAN,1966,54396.625,19314.93,73735.89
CAN,1967,56342.758,19404.691,75768.72
CAN,1968,59822.867,19426.168,79374.68
CAN,1969,61729.375,21176.963,82977.695
CAN,1970,65222.242,21815.654,87175.18
CAN,1971,65542.64,21947.201,88043.0
CAN,1972,68251.75,24169.7,93342.21
CAN,1973,72601.02,25579.465,100104.03
CAN,1974,72712.945,27307.045,101847.945
CAN,1975,71514.11,25877.21,98932.95
CAN,1976,73218.414,26924.87,102251.38
CAN,1977,76170.7,27593.35,106915.85
CAN,1978,74967.516,29181.08,107843.35
CAN,1979,75723.914,29982.791,109839.055
CAN,1980,75759.72,30466.982,110629.39
CAN,1981,72108.03,31941.865,108631.28
CAN,1982,69187.88,30640.588,104162.164
CAN,1983,65822.25,31271.688,102532.73
CAN,1984,68919.91,33338.023,108044.445
CAN,1985,68964.555,34949.47,110558.89
CAN,1986,67322.6,35399.676,110465.45
CAN,1987,68691.26,35647.203,112631.016
CAN,1988,72522.36,34197.844,115489.02
CAN,1989,74597.7,31931.652,114790.24
CAN,1990,69277.266,32069.762,108781.125
CAN,1991,66397.6,32886.316,107826.01
CAN,1992,68021.86,33385.555,109417.39
CAN,1993,67914.03,33777.547,110924.66
CAN,1994,69333.1,34089.242,113906.836
CAN,1995,71541.16,34510.14,115464.414
CAN,1996,72308.25,36249.355,117390.445
CAN,1997,73667.14,35382.293,116831.45
CAN,1998,74016.38,33455.707,114154.6
CAN,1999,75433.32,34561.805,116807.08
CAN,2000,76803.21,35386.59,118875.336
CAN,2001,75799.945,32493.29,115218.68
CAN,2002,77547.97,33660.78,117915.38
CAN,2003,78919.54,31899.855,117365.12
CAN,2004,78622.414,31677.887,118078.05
CAN,2005,76668.09,33281.12,117744.78
CAN,2006,75766.17,32022.26,115953.484
CAN,2007,78496.12,33001.152,119162.195
CAN,2008,75440.31,33302.664,116483.24
CAN,2009,71207.49,32326.287,110670.64
CAN,2010,72775.586,30724.25,110559.9
CAN,2011,73867.57,32501.492,113536.91
CAN,2012,72892.12,32654.432,112691.195
CAN,2013,73489.625,33052.715,114203.96
CAN,2014,73659.734,31920.246,113402.445
CAN,2015,73248.57,32529.217,113089.45
CAN,2016,70466.67,32722.955,110354.42
CAN,2017,70889.55,32876.574,110793.88
CAN,2018,71641.65,31774.875,110273.83
CAN,2019,70572.27,30961.367,108308.13
CAN,2020,63901.152,30950.818,101338.05
CAN,2021,65082.406,30324.402,101458.65
CHL,1965,6818.621,1299.8345,8118.456
CHL,1966,7199.1167,1345.2523,8544.369
CHL,1967,7208.1187,1349.0912,8557.21
CHL,1968,7264.2896,1110.6427,8374.932
CHL,1969,7636.701,1232.2445,8868.946
CHL,1970,7908.5366,1296.856,9205.393
CHL,1971,8347.878,1445.3428,9793.221
CHL,1972,8275.691,1687.9465,9963.638
CHL,1973,7811.4893,1620.8188,9432.308
CHL,1974,7386.112,1810.9019,9197.015
CHL,1975,6373.355,1790.6848,8164.04
CHL,1976,6623.6367,1827.527,8451.164
CHL,1977,6733.127,1901.8132,8634.94
CHL,1978,7051.461,1951.1671,9002.628
CHL,1979,7190.718,1974.7936,9165.512
CHL,1980,7272.2544,2058.4136,9330.668
CHL,1981,7336.23,2100.9978,9437.229
CHL,1982,6265.5884,2269.4165,8535.005
CHL,1983,6224.4795,2428.879,8653.359
CHL,1984,6443.599,2480.9175,8924.517
CHL,1985,6226.0283,2706.0913,8932.12
CHL,1986,6331.7847,2866.6726,9198.458
CHL,1987,6454.523,3050.6733,9505.196
CHL,1988,7464.722,2955.2993,10420.021
CHL,1989,8812.827,2452.6738,11265.501
CHL,1990,9455.743,2211.9517,11667.694
CHL,1991,9793.925,3107.1895,12901.113
CHL,1992,10094.797,3995.3022,14090.099
CHL,1993,10624.817,4036.0212,14660.838
CHL,1994,11227.762,3935.5703,15163.331
CHL,1995,11915.834,4192.8433,16108.677
CHL,1996,13027.43,3793.4216,16820.854
CHL,1997,14820.429,4158.113,18978.543
CHL,1998,15379.5625,3389.5652,18769.129
CHL,1999,16363.512,2950.3496,19313.861
CHL,2000,16276.477,3961.202,20237.678
CHL,2001,15734.414,4450.167,20184.582
CHL,2002,15998.591,4676.0366,20674.629
CHL,2003,15858.839,4475.8237,20334.664
